id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1013688224865308673,965931089633120256,2018-07-02 09:38:00 CEST,2018-07-02,09:38:00,+0200,24744541,lemondefr,Le Monde,,@scordier #BledsÀPart « Il faudra nous expliquer où l’on voit “plus de sécurité” en mettant des femmes enceintes et des blessés à une à deux heures d’une maternité et d’un bloc. »  https://t.co/ISrES6TwUL | par @camillebordenet #abo,fr,"[{'screen_name': 'camillebordenet', 'name': 'camille bordenet', 'id': '404619504'}]",['https://www.lemonde.fr/bleds-a-part/article/2018/06/24/a-die-trente-ans-de-lutte-pour-l-hopital-et-sa-petite-maternite_5320460_5227802.html'],[],1,3,7,"['bledsàpart', 'abo']",[],https://twitter.com/lemondefr/status/1013688224865308673,False,,0,,,,,,,,"[{'screen_name': 'scordier', 'name': 'Solène Cordier', 'id': '22602501'}]",,,,
1011912464655704064,1011912464655704064,2018-06-27 12:01:46 CEST,2018-06-27,12:01:46,+0200,24744541,lemondefr,Le Monde,,"Soleil de Sardaigne, maternité et porno gay : la sélection cinéma de @LaMatinale_M 🎬  https://t.co/N5AamQVevV",fr,"[{'screen_name': 'lamatinale_m', 'name': 'la matinale du monde', 'id': '3245266557'}]",['https://lemde.fr/2Kc4Ji4'],[],3,6,18,[],[],https://twitter.com/lemondefr/status/1011912464655704064,False,,0,,,,,,,,[],,,,
1010905056340824064,1010905056340824064,2018-06-24 17:18:41 CEST,2018-06-24,17:18:41,+0200,24744541,lemondefr,Le Monde,,"A Die, trente ans de lutte pour l’hôpital et sa petite maternité  https://t.co/pAB7iH5r1U",fr,[],['https://lemde.fr/2toGt1F'],[],1,22,35,[],[],https://twitter.com/lemondefr/status/1010905056340824064,False,,0,,,,,,,,[],,,,
1009844795089604608,1009844795089604608,2018-06-21 19:05:35 CEST,2018-06-21,19:05:35,+0200,24744541,lemondefr,Le Monde,,"« Le risque d’asphyxie des nouveau-nés est particulièrement important en Afrique, où la majorité des naissances ne se font pas dans l’environnement médicalisé d’une maternité »  https://t.co/xDcjJUVRlr",fr,[],['https://lemde.fr/2K6z3Xa'],[],5,11,34,[],[],https://twitter.com/lemondefr/status/1009844795089604608,False,,0,,,,,,,,[],,,,
1000474686407528449,1000474686407528449,2018-05-26 22:32:07 CEST,2018-05-26,22:32:07,+0200,24744541,lemondefr,Le Monde,,Manifestation à Guingamp contre la fermeture de la maternité  https://t.co/c5NqKLZnz5,fr,[],['https://lemde.fr/2kqzSyZ'],[],3,34,53,[],[],https://twitter.com/lemondefr/status/1000474686407528449,False,,0,,,,,,,,[],,,,
958801128443039745,958801128443039745,2018-01-31 21:36:17 CET,2018-01-31,21:36:17,+0200,24744541,lemondefr,Le Monde,,Une nuit de garde dans la plus grande maternité de France métropolitaine #abos | par @Gaelle_Dupont  https://t.co/fVRcJivVq6,fr,"[{'screen_name': 'gaelle_dupont', 'name': 'gaëlle dupont', 'id': '435846476'}]",['http://lemde.fr/2DNH7ZL'],[],0,11,30,['abos'],[],https://twitter.com/lemondefr/status/958801128443039745,False,,0,,,,,,,,[],,,,
958614241057099777,958602645832388609,2018-01-31 09:13:39 CET,2018-01-31,09:13:39,+0200,24744541,lemondefr,Le Monde,,"Reportage | A Lille, la maternité Jeanne de Flandre a réduit son taux d’épisiotomie à 7 % et revendique une démarche bienveillante envers les patientes. | Par @Gaelle_Dupont #abo  https://t.co/fcdT3xxHck",fr,"[{'screen_name': 'gaelle_dupont', 'name': 'gaëlle dupont', 'id': '435846476'}]",['http://www.lemonde.fr/societe/article/2018/01/31/une-nuit-de-garde-dans-la-plus-grande-maternite-de-france_5249507_3224.html'],[],2,18,32,['abo'],[],https://twitter.com/lemondefr/status/958614241057099777,False,,0,,,,,,,,[],,,,
950774272959631360,950774272959631360,2018-01-09 18:00:25 CET,2018-01-09,18:00:25,+0200,24744541,lemondefr,Le Monde,,"APPEL À TÉMOIGNAGES | Privée, publique, médicalisée ou non… Selon quels critères avez-vous choisi votre maternité ?  https://t.co/Iv2RQmmyE6",fr,[],['http://lemde.fr/2FgcfCl'],[],2,4,3,[],[],https://twitter.com/lemondefr/status/950774272959631360,False,,0,,,,,,,,[],,,,
941699942132969473,941699942132969473,2017-12-15 17:02:16 CET,2017-12-15,17:02:16,+0200,24744541,lemondefr,Le Monde,,"« Cet endroit est une mémoire vivante [...] qui n'a pas eu la diffusion qu'elle mérite en France » : au lendemain de la Retirada, une femme, Elisabeth Eidenbenz, transforme un château en ruine en maternité et en dispensaire infantile. #abo | @sylviazappi  https://t.co/Yeg2YypmuB",fr,"[{'screen_name': 'sylviazappi', 'name': 'sylvia zappi', 'id': '245727682'}]",['http://lemde.fr/2j7dudm'],[],1,27,51,['abo'],[],https://twitter.com/lemondefr/status/941699942132969473,False,,0,,,,,,,,[],,,,
937631863346290688,937631863346290688,2017-12-04 11:37:11 CET,2017-12-04,11:37:11,+0200,24744541,lemondefr,Le Monde,,"Le star-system, la pollution, la politique, la maternité... En fait, tout la fait chier, Anémone. Ah si ! Elle est « très contente » d’être vieille « parce qu’on n’a plus rien à foutre de rien »  https://t.co/5nf8pL8GmM",fr,[],['http://www.lemonde.fr/m-perso/article/2017/12/02/un-apero-avec-anemone-je-veux-renouer-avec-la-vie-de-legume-que-j-affectionne_5223535_4497916.html'],[],7,33,76,[],[],https://twitter.com/lemondefr/status/937631863346290688,False,,0,,,,,,,,[],,,,
912337775973818368,912337775973818368,2017-09-25 17:27:30 CEST,2017-09-25,17:27:30,+0200,24744541,lemondefr,Le Monde,,Schiappa annonce que les agricultrices seront les premières à bénéficier du congé maternité unique  https://t.co/rt8YYT49X5,fr,[],['http://lemde.fr/2wRDiOT'],[],5,19,34,[],[],https://twitter.com/lemondefr/status/912337775973818368,False,,0,,,,,,,,[],,,,
884831477413949442,884831477413949442,2017-07-11 19:47:18 CEST,2017-07-11,19:47:18,+0200,24744541,lemondefr,Le Monde,,"Les Etats-Unis, un des deux seuls pays au monde à ne pas rémunérer le congé maternité  https://t.co/eSDG0Gm6WI",fr,[],['http://lemde.fr/2tJxQhl'],[],18,236,128,[],[],https://twitter.com/lemondefr/status/884831477413949442,False,,0,,,,,,,,[],,,,
884729162317127680,884729162317127680,2017-07-11 13:00:44 CEST,2017-07-11,13:00:44,+0200,24744541,lemondefr,Le Monde,,"Le congé maternité unique, «une fausse bonne idée» pour de nombreuses travailleuses indépendantes |Par @AVillechenon  https://t.co/qsRKK1OOCz",fr,"[{'screen_name': 'avillechenon', 'name': 'anna villechenon', 'id': '348362994'}]",['http://lemde.fr/2sZL0d2'],[],1,15,9,[],[],https://twitter.com/lemondefr/status/884729162317127680,False,,0,,,,,,,,[],,,,
882935132318973952,882935132318973952,2017-07-06 14:11:54 CEST,2017-07-06,14:11:54,+0200,24744541,lemondefr,Le Monde,,APPEL À TÉMOIGNAGES | Témoignez sur les conditions de votre congé maternité  https://t.co/RgYU1zDw3j,fr,[],['http://lemde.fr/2sQ7TdL'],[],1,18,14,[],[],https://twitter.com/lemondefr/status/882935132318973952,False,,0,,,,,,,,[],,,,
881888549636853760,881888549636853760,2017-07-03 16:53:09 CEST,2017-07-03,16:53:09,+0200,24744541,lemondefr,Le Monde,,Hausse de la prime d’activité et réforme du congé maternité dès 2018  https://t.co/IFRKmDlPyT,fr,[],['http://lemde.fr/2sy4jKh'],[],0,17,23,[],[],https://twitter.com/lemondefr/status/881888549636853760,False,,0,,,,,,,,[],,,,
870287722904203268,870287722904203268,2017-06-01 16:35:36 CEST,2017-06-01,16:35:36,+0200,24744541,lemondefr,Le Monde,,Marlène Schiappa souhaite une mise en place du congé maternité unique avant l’été  https://t.co/vdfdAJFdEu,fr,[],['http://lemde.fr/2qJmwPc'],[],7,32,44,[],[],https://twitter.com/lemondefr/status/870287722904203268,False,,0,,,,,,,,[],,,,
780852951925547008,780852951925547008,2016-09-27 21:33:45 CEST,2016-09-27,21:33:45,+0200,24744541,lemondefr,Le Monde,,La maternité parisienne des Bluets dans la tourmente  https://t.co/ttfnJcA8eN,fr,[],['http://ebx.sh/2dhOcYx'],[],2,27,17,[],[],https://twitter.com/lemondefr/status/780852951925547008,False,,0,,,,,,,,[],,,,
580828029946998784,580828029946998784,2015-03-25 21:26:08 CET,2015-03-25,21:26:08,+0200,24744541,lemondefr,Le Monde,,La maternité des Lilas engagée vers une sortie de crise ?  http://t.co/VyVDxOZkqo,fr,[],['http://lemde.fr/1HGXk1y'],[],1,25,9,[],[],https://twitter.com/lemondefr/status/580828029946998784,False,,0,,,,,,,,[],,,,
574964387556892673,574964387556892673,2015-03-09 17:06:06 CET,2015-03-09,17:06:06,+0200,24744541,lemondefr,Le Monde,,Les défenseurs de la maternité des Lilas tentent une action coup de poing  http://t.co/wyeIgb5daJ,fr,[],['http://lemde.fr/1GyaBsL'],[],0,11,4,[],[],https://twitter.com/lemondefr/status/574964387556892673,False,,0,,,,,,,,[],,,,
565080724441931776,565080724441931776,2015-02-10 10:31:58 CET,2015-02-10,10:31:58,+0200,24744541,lemondefr,Le Monde,,Bébés échangés : la maternité et l'assureur condamnés   http://t.co/uKbUfzml6Q  http://t.co/43uoH2L3RO,fr,[],['http://www.lemonde.fr/societe/article/2015/02/10/bebes-echanges-la-maternite-et-l-assureur-condamnes_4573282_3224.html#Gsd9w03ML56D5UH3.99'],['https://pbs.twimg.com/media/B9eR6pjCUAAoa8v.jpg'],7,48,22,[],[],https://twitter.com/lemondefr/status/565080724441931776,False,,1,https://pbs.twimg.com/media/B9eR6pjCUAAoa8v.jpg,,,,,,,[],,,,
551025636081299456,551025636081299456,2015-01-02 15:42:03 CET,2015-01-02,15:42:03,+0200,24744541,lemondefr,Le Monde,,"Pour le ministre de la santé turc, la maternité est la seule « carrière » possible pour les femmes  http://t.co/5NhTfbOqya",fr,[],['http://lemde.fr/1zZZGFk'],[],37,126,32,[],[],https://twitter.com/lemondefr/status/551025636081299456,False,,0,,,,,,,,[],,,,
551022110697873408,551022110697873408,2015-01-02 15:28:03 CET,2015-01-02,15:28:03,+0200,24744541,lemondefr,Le Monde,,"Pour le ministre de la santé turc, la maternité est la seule « carrière » possible pour les femmes  http://t.co/nNbRtov9Uz",fr,[],['http://www.lemonde.fr/europe/article/2015/01/02/pour-le-ministre-de-la-sante-turc-la-maternite-est-la-seule-carriere-possible-pour-les-femmes_4548599_3214.html'],[],28,120,19,[],[],https://twitter.com/lemondefr/status/551022110697873408,False,,0,,,,,,,,[],,,,
542972454897856512,542972454897856512,2014-12-11 10:21:35 CET,2014-12-11,10:21:35,+0200,24744541,lemondefr,Le Monde,,Maternité d'Orthez : l'anesthésiste belge remise en liberté sous contrôle judiciaire  http://t.co/8mIHFWmgS9,fr,[],['http://lemde.fr/1Be519s'],[],1,7,5,[],[],https://twitter.com/lemondefr/status/542972454897856512,False,,0,,,,,,,,[],,,,
542966520092307456,542966520092307456,2014-12-11 09:58:00 CET,2014-12-11,09:58:00,+0200,24744541,lemondefr,Le Monde,,Maternité d'Orthez : l'anesthésiste belge remise en liberté sous contrôle judiciaire  http://t.co/41PZOjB3vQ,fr,[],['http://www.lemonde.fr/societe/article/2014/12/11/maternite-d-orthez-l-anesthesiste-belge-remise-en-liberte-sous-controle-judiciaire_4538288_3224.html'],[],1,9,4,[],[],https://twitter.com/lemondefr/status/542966520092307456,False,,0,,,,,,,,[],,,,
536888511564353537,536888511564353537,2014-11-24 15:26:10 CET,2014-11-24,15:26:10,+0200,24744541,lemondefr,Le Monde,,"Qui a dit : ""notre religion [l'islam] a défini une place pour les femmes : la maternité"" ?  http://t.co/Z9qIkaagRd",fr,[],['http://www.lemonde.fr/europe/article/2014/11/24/turquie-erdogan-affirme-que-les-femmes-ne-peuvent-naturellement-pas-etre-l-egal-des-hommes_4528427_3214.html'],[],15,44,12,[],[],https://twitter.com/lemondefr/status/536888511564353537,False,,0,,,,,,,,[],,,,
525316798959214592,525316798959214592,2014-10-23 18:04:19 CEST,2014-10-23,18:04:19,+0200,24744541,lemondefr,Le Monde,,Arrêt définitif des accouchements à la maternité d'Orthez  http://t.co/r8QCIXQQOR,fr,[],['http://lemde.fr/1D1L6d6'],[],1,13,6,[],[],https://twitter.com/lemondefr/status/525316798959214592,False,,0,,,,,,,,[],,,,
525209810354982912,525209810354982912,2014-10-23 10:59:11 CEST,2014-10-23,10:59:11,+0200,24744541,lemondefr,Le Monde,,Mort d'une patiente à la maternité d'Orthez : l'anesthésiste avait été licenciée en Belgique  http://t.co/JU6GPYhSqN,fr,[],['http://lemde.fr/1CZTIku'],[],1,20,8,[],[],https://twitter.com/lemondefr/status/525209810354982912,False,,0,,,,,,,,[],,,,
525203183753527296,525203183753527296,2014-10-23 10:32:51 CEST,2014-10-23,10:32:51,+0200,24744541,lemondefr,Le Monde,,Maternité d'Orthez : l'anesthésiste avait été licenciée en Belgique  http://t.co/estXzHWAHb,fr,[],['http://www.lemonde.fr/societe/article/2014/10/23/maternite-d-orthez-l-anesthesiste-avait-ete-licenciee-en-belgique_4510928_3224.html'],[],7,15,8,[],[],https://twitter.com/lemondefr/status/525203183753527296,False,,0,,,,,,,,[],,,,
517646502966358016,517646502966358016,2014-10-02 14:05:18 CEST,2014-10-02,14:05:18,+0200,24744541,lemondefr,Le Monde,,Mort à la maternité d'Orthez : l'anesthésiste mise en examen  http://t.co/yWS9dxpntf,fr,[],['http://www.lemonde.fr/societe/article/2014/10/02/mort-a-la-maternite-d-orthez-l-anesthesiste-mise-en-examen_4499402_3224.html'],[],3,19,4,[],[],https://twitter.com/lemondefr/status/517646502966358016,False,,0,,,,,,,,[],,,,
509723064964513792,509723064964513792,2014-09-10 17:20:23 CEST,2014-09-10,17:20:23,+0200,24744541,lemondefr,Le Monde,,La maternité des Lilas ne sera pas transférée à Montreuil (par @FrancoisBeguin)  http://t.co/kgE36aeorn,fr,"[{'screen_name': 'francoisbeguin', 'name': 'françois béguin', 'id': '33216225'}]",['http://www.lemonde.fr/sante/article/2014/09/10/la-maternite-des-lilas-ne-sera-pas-transferee-a-montreuil_4484934_1651302.html'],[],1,19,8,[],[],https://twitter.com/lemondefr/status/509723064964513792,False,,0,,,,,,,,[],,,,
509683775261794304,509683775261794304,2014-09-10 14:44:16 CEST,2014-09-10,14:44:16,+0200,24744541,lemondefr,Le Monde,,La maternité des Lilas ne sera pas transférée à Montreuil  http://t.co/Ih9WrBtJc2,fr,[],['http://lemde.fr/1qEQtNs'],[],2,17,8,[],[],https://twitter.com/lemondefr/status/509683775261794304,False,,0,,,,,,,,[],,,,
487654634329083904,487654634329083904,2014-07-11 19:48:19 CEST,2014-07-11,19:48:19,+0200,24744541,lemondefr,Le Monde,,"Séjours en maternité écourtés, une tendance européenne  http://t.co/Jy6yseTJCv",fr,[],['http://lemde.fr/1sHFxgk'],[],4,20,10,[],[],https://twitter.com/lemondefr/status/487654634329083904,False,,0,,,,,,,,[],,,,
482062139130011649,482062139130011649,2014-06-26 09:25:44 CEST,2014-06-26,09:25:44,+0200,24744541,lemondefr,Le Monde,,"Séjours plus courts en maternité, moins d'IRM : l'Assurance-maladie détaille ses pistes pour maîtriser les dépenses  http://t.co/XOiwcgs0io",fr,[],['http://lemde.fr/1muypDf'],[],4,17,14,[],[],https://twitter.com/lemondefr/status/482062139130011649,False,,0,,,,,,,,[],,,,
473340526968979456,473340526968979456,2014-06-02 07:49:10 CEST,2014-06-02,07:49:10,+0200,24744541,lemondefr,Le Monde,,Congé maternité : tous les trimestres compteront pour la retraite  http://t.co/zfTSYERerx,fr,[],['http://lemde.fr/1kmXgrq'],[],6,77,29,[],[],https://twitter.com/lemondefr/status/473340526968979456,False,,0,,,,,,,,[],,,,
473212674310803462,473212674310803462,2014-06-01 23:21:08 CEST,2014-06-01,23:21:08,+0200,24744541,lemondefr,Le Monde,,Congé maternité : tous les trimestres compteront pour la retraite  http://t.co/awZfGG1JUE,fr,[],['http://lemde.fr/1kmXgrq'],[],9,105,46,[],[],https://twitter.com/lemondefr/status/473212674310803462,False,,0,,,,,,,,[],,,,
466237168281591808,466237168281591808,2014-05-13 17:22:57 CEST,2014-05-13,17:22:57,+0200,24744541,lemondefr,Le Monde,,Maternité : les femmes au travail encore très mal protégées  http://t.co/3x8x9gt1Fp,fr,[],['http://lemde.fr/1lsZ29T'],[],7,42,14,[],[],https://twitter.com/lemondefr/status/466237168281591808,False,,0,,,,,,,,[],,,,
426303654136524800,426303654136524800,2014-01-23 11:41:26 CET,2014-01-23,11:41:26,+0200,24744541,lemondefr,Le Monde,,Maternité des Lilas : le rapport Frydman ne résout rien  http://t.co/O7cpd1nDuY,fr,[],['http://lemde.fr/1eE18jJ'],[],1,6,2,[],[],https://twitter.com/lemondefr/status/426303654136524800,False,,0,,,,,,,,[],,,,
423123170099335168,423123170099335168,2014-01-14 17:03:19 CET,2014-01-14,17:03:19,+0200,24744541,lemondefr,Le Monde,,Accouchements autorisés et suspension levée pour la maternité de Dourdan  http://t.co/UFzzs7BovZ,fr,[],['http://lemde.fr/1d0p5AU'],[],1,6,2,[],[],https://twitter.com/lemondefr/status/423123170099335168,False,,0,,,,,,,,[],,,,
390019530669703168,390019530669703168,2013-10-15 09:41:16 CEST,2013-10-15,09:41:16,+0200,24744541,lemondefr,Le Monde,,"En difficulté financière, la maternité des Lilas dénonce un ""acharnement""  http://t.co/SjczH51Ty2 - un reportage d'@AlexPouchard",fr,"[{'screen_name': 'alexpouchard', 'name': 'alexandre pouchard', 'id': '43084309'}]",['http://lemde.fr/16cSItM'],[],1,14,5,[],[],https://twitter.com/lemondefr/status/390019530669703168,False,,0,,,,,,,,[],,,,
389980535352602625,389980535352602625,2013-10-15 07:06:19 CEST,2013-10-15,07:06:19,+0200,24744541,lemondefr,Le Monde,,"La maternité des Lilas, en difficulté financière, dénonce un acharnement  http://t.co/456yBu7Fdr",fr,[],['http://lemde.fr/1aHi0md'],[],3,16,7,[],[],https://twitter.com/lemondefr/status/389980535352602625,False,,0,,,,,,,,[],,,,
381460704114393089,381460704114393089,2013-09-21 18:51:33 CEST,2013-09-21,18:51:33,+0200,24744541,lemondefr,Le Monde,,Entre 1 200 et 3 000 personnes pour défendre la maternité des Lilas  http://t.co/ccH7fqptzu,fr,[],['http://lemde.fr/18JJ33p'],[],3,26,4,[],[],https://twitter.com/lemondefr/status/381460704114393089,False,,0,,,,,,,,[],,,,
380031135129927680,380031135129927680,2013-09-17 20:10:57 CEST,2013-09-17,20:10:57,+0200,24744541,lemondefr,Le Monde,,La maternité des Lilas parodie Stromae  http://t.co/0nM5AAApIb,und,[],['http://lemde.fr/18vwOYc'],[],11,50,13,[],[],https://twitter.com/lemondefr/status/380031135129927680,False,,0,,,,,,,,[],,,,
313743318527922176,313743318527922176,2013-03-18 21:06:50 CET,2013-03-18,21:06:50,+0200,24744541,lemondefr,Le Monde,,La maternité Port-Royal blanchie par une enquête interne  http://t.co/pmhE0QK9e5,fr,[],['http://lemde.fr/135tz7B'],[],1,15,5,[],[],https://twitter.com/lemondefr/status/313743318527922176,False,,0,,,,,,,,[],,,,
286489793104343040,286489793104343040,2013-01-02 16:11:04 CET,2013-01-02,16:11:04,+0200,24744541,lemondefr,Le Monde,,"Le DAL et Jeudi noir ont ""réquisitionné"" une maternité désaffectée à Paris  http://t.co/G32AusZT",fr,[],['http://lemde.fr/WkFcOS'],[],2,27,4,[],[],https://twitter.com/lemondefr/status/286489793104343040,False,,0,,,,,,,,[],,,,
210283370951880704,210283370951880704,2012-06-06 10:13:57 CEST,2012-06-06,10:13:57,+0200,24744541,lemondefr,Le Monde,,[Alerte] Retraite à 60 ans : prise en compte du chômage et de la maternité  http://t.co/3yH0Zpom,fr,[],['http://lemde.fr/L2l4h8'],[],0,23,2,[],[],https://twitter.com/lemondefr/status/210283370951880704,False,,0,,,,,,,,[],,,,
209549903448379392,209549903448379392,2012-06-04 09:39:24 CEST,2012-06-04,09:39:24,+0200,24744541,lemondefr,Le Monde,,"Retraites : les congés maternité seront pris en compte, selon Mme Vallaud-Belkacem  http://t.co/uBmNxTMF",fr,[],['http://lemde.fr/K7YKS6'],[],4,17,1,[],[],https://twitter.com/lemondefr/status/209549903448379392,False,,0,,,,,,,,[],,,,
151253437223407616,151253437223407616,2011-12-26 11:50:04 CET,2011-12-26,11:50:04,+0200,24744541,lemondefr,Le Monde,,Les mères incitées à quitter plus vite la maternité  http://t.co/TrDddtqd,fr,[],['http://lemde.fr/vs1YMy'],[],3,24,0,[],[],https://twitter.com/lemondefr/status/151253437223407616,False,,0,,,,,,,,[],,,,
69032919062167552,69032919062167552,2011-05-13 15:35:05 CEST,2011-05-13,15:35:05,+0200,24744541,lemondefr,Le Monde,,"""La maternité n'est pas obligatoire""  http://lemde.fr/khCG7e",fr,[],[],[],0,7,3,[],[],https://twitter.com/lemondefr/status/69032919062167552,False,,0,,,,,,,,[],,,,
60001909188206593,60001909188206593,2011-04-18 17:29:04 CEST,2011-04-18,17:29:04,+0200,24744541,lemondefr,Le Monde,,Le congé maternité va compter dans le calcul de la retraite  http://lemde.fr/eYPtqE,fr,[],[],[],0,19,1,[],[],https://twitter.com/lemondefr/status/60001909188206593,False,,0,,,,,,,,[],,,,
59866519940771840,59866519940771840,2011-04-18 08:31:05 CEST,2011-04-18,08:31:05,+0200,24744541,lemondefr,Le Monde,,Le congé maternité va compter dans le calcul de la retraite  http://lemde.fr/hIyV9L,fr,[],[],[],0,22,5,[],[],https://twitter.com/lemondefr/status/59866519940771840,False,,0,,,,,,,,[],,,,
45049249821499392,45049249821499392,2011-03-08 10:12:32 CET,2011-03-08,10:12:32,+0200,24744541,lemondefr,Le Monde,,[CHAT A 10H30] Maternité et carrière professionnelle : un combat quotidien ?  http://lemde.fr/hoQRB7,fr,[],[],[],0,12,1,[],[],https://twitter.com/lemondefr/status/45049249821499392,False,,0,,,,,,,,[],,,,
12179618194784258,12179618194784258,2010-12-07 17:20:21 CET,2010-12-07,17:20:21,+0200,24744541,lemondefr,Le Monde,,L'allongement du congé maternité à 20 semaines rejeté par les ministres de l'UE  http://lemde.fr/fIoNKb,fr,[],[],[],0,11,1,[],[],https://twitter.com/lemondefr/status/12179618194784258,False,,0,,,,,,,,[],,,,
28898821378,28898821378,2010-10-27 17:13:27 CEST,2010-10-27,17:13:27,+0200,24744541,lemondefr,Le Monde,,Bachelot favorable à un congé maternité allongé à 20 semaines  http://bit.ly/a9iVbf,fr,[],[],[],0,11,1,[],[],https://twitter.com/lemondefr/status/28898821378,False,,0,,,,,,,,[],,,,
27917226741,27917226741,2010-10-20 12:06:53 CEST,2010-10-20,12:06:53,+0200,24744541,lemondefr,Le Monde,,Nadine Morano contre un allongement de la durée du congé maternité  http://bit.ly/dlfPDR,fr,[],[],[],0,2,0,[],[],https://twitter.com/lemondefr/status/27917226741,False,,0,,,,,,,,[],,,,
25012173800,25012173800,2010-09-20 11:52:47 CEST,2010-09-20,11:52:47,+0200,24744541,lemondefr,Le Monde,,RT @big_browser: PROCREATION - L’obésité ennemie de la maternité (”Pour la science”)  http://bit.ly/cGhKPh,fr,"[{'screen_name': 'big_browser', 'name': 'big browser', 'id': '148346401'}]",[],[],0,0,1,[],[],https://twitter.com/lemondefr/status/25012173800,False,,0,,,,,,,,[],,,,
11030176667,11030176667,2010-03-25 12:53:23 CET,2010-03-25,12:53:23,+0200,24744541,lemondefr,Le Monde,,"En France, les enfants nés en 2009 ont des mères trentenaires: L'âge moyen à la maternité a atteint 30 ans, un niv...  http://bit.ly/dAy2Ny",fr,[],[],[],0,3,1,[],[],https://twitter.com/lemondefr/status/11030176667,False,,0,,,,,,,,[],,,,
11027391168,11027391168,2010-03-25 11:16:58 CET,2010-03-25,11:16:58,+0200,24744541,lemondefr,Le Monde,,"Vous n'envisagez pas d'avoir un enfant avant 30 ans, pourquoi ?: L'âge de la maternité en France confirme son recu...  http://bit.ly/9PpARH",fr,[],[],[],0,4,0,[],[],https://twitter.com/lemondefr/status/11027391168,False,,0,,,,,,,,[],,,,
4757489497,4757489497,2009-10-10 11:19:03 CEST,2009-10-10,11:19:03,+0200,24744541,lemondefr,Le Monde,,Le tribunal administratif suspend la fermeture de la maternité de Valréas: La justie a ordonné la réouverture d..  http://bit.ly/7dRUw,fr,[],[],[],0,0,0,[],[],https://twitter.com/lemondefr/status/4757489497,False,,0,,,,,,,,[],,,,
